Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
19.78001077174452,12.973610960006313,24.57830799620575,37.48399646474167,24.546999071396165,21.334070181005828,19.96453830274963
26.137739584209942,0.7722177866891508,22.57054923311607,27.829275811706903,3.775644484923581,12.817970336475584,25.858197970193547
16.236495654853325,6.2181480830182805,33.08882007114851,26.31500715910715,2.880693719246639,3.591962933259823,29.62954226582903
37.935548236089616,11.441417012853133,3.2491670377904747,13.747104688404175,39.37708278872171,8.55721139591278,35.884784667158726
31.943329731765,23.28661122372914,27.194907430415952,14.455643725625555,5.920905373629126,10.242800576066044,23.643728634264143
18.61227163602063,38.124740967499804,18.621250648296535,35.080849310671,40.81198287212396,32.485583112213504,13.224051652115133
14.066220299591423,1.0852397247251262,1.6621449021855246,-0.18494592797111886,13.390953100343035,3.9830784958440275,33.089898571525765
0.6674020993209953,12.088106046807923,38.09494547041314,35.571589519173905,17.606784827736313,25.968948283571144,31.049076444008982
30.577971628110394,30.230972703841083,20.587541681857143,13.117600352373755,12.389100497541607,8.607568009785167,7.52227870571979
4.652318033380358,-0.9155188363194533,17.02226664610047,-1.3460723370055616,5.868095538856348,28.49381340217714,6.2732753105691375
22.281883883268282,8.453925823454014,10.558224717876115,34.44239785971005,7.079682634933284,30.285906309410557,9.633591119187013
25.970817781551034,8.077532099518884,5.01329352118431,36.116374430271506,23.10625735158792,21.225843002299296,37.7092606718245
30.988803393942334,26.93544951114829,1.2211488125396737,34.58019028428239,22.276671088160466,0.633495837684936,9.030733137224916
4.228981789171588,32.40919912082538,0.1494674314812885,34.47964730093716,14.665967525657093,19.210315191498232,3.619112575377507
27.187616218913124,38.350754922358554,35.156201676988545,22.354765386750977,37.51188441318114,19.68254300331463,35.98062907891499
9.095251546353373,40.5173120198073,9.49802578685705,32.574930694363225,4.245804406634524,14.456711452892156,29.688735475361714
1.8865452252877342,23.91448471894725,31.709658994638843,12.908764226704902,0.2012568778350916,25.230429994232985,2.980105310750913
17.63844500627295,20.034308428286366,10.08262402611215,17.106810959439333,27.178343915844664,5.623932192290224,6.932572313060234
18.5642756313873,4.7394214406935555,17.33448408055294,2.176450439847048,0.4964233714229044,34.10856422050561,34.79020241534849
23.928170446003946,25.20923659130083,7.314022092478941,10.660988452443506,18.364271254050742,11.637784743227247,4.279623124025272
3.769850866464878,16.17746953859205,-2.0135252908674226,19.062082624446106,9.67363147923803,11.329499612984485,32.058449847768614
32.29976070666578,23.638124188297358,24.377424034959173,9.852964220197482,0.9512659193432348,24.054169451588237,13.842701402807219
18.17115070779062,10.118081145368606,28.956091216151332,18.876472314642733,24.693721871969224,39.71821784074474,22.35864888704752
3.5201348653631155,30.343038041745064,2.2230999347935216,26.65556280429142,23.671844618137435,27.73227089061214,34.16924172733643
29.16498652147985,29.044716213968062,8.854440451216544,37.429278559964715,14.596374285391247,4.533975332534465,22.976014902947693
26.723687271551757,38.98662464005041,38.708019708853456,12.619049309087497,39.43668483291795,16.907983173816834,7.007067400171793
17.337184969782914,16.22497804252775,7.78820487931914,10.857284933448986,27.998535044322452,40.720108675247104,27.004891624951455
23.33109130738366,24.76804674344885,21.575990461793822,10.271653706620176,29.841604646461956,6.882430287468647,10.476472880101765
33.46122026911677,4.128805407145927,28.46491292938822,4.260271605933582,18.460244492588437,8.189581303565797,19.91040329055481
14.47922010927276,27.694324764296553,32.63021177588154,15.011960479076595,38.73309510848324,10.895911210830398,12.226873493759413
33.35310757526323,20.304555081111662,35.77265046333644,25.4397659963952,6.186981556729608,27.17781753323293,13.028294899313483
25.801114792141735,38.09345999664545,4.944886681955797,30.977134437591445,10.464718957431927,15.77694986515048,7.037776173243432
19.96446465104828,19.711841275381644,17.33647102228132,14.930639512429295,32.096851130177185,34.96924815343686,25.618611954181073
17.994363619665595,17.47992144357386,15.067731715912002,35.369446145914054,34.68735676350714,31.678049382029055,31.967349359854314
7.613146632935323,38.41675598553281,2.4389964737505583,28.784988861176647,18.995558611603258,27.340969516971143,21.961991740081764
17.636683005721537,22.05658496955644,19.580436660744287,2.6467429505094078,21.658167156326613,37.41248804087271,1.3318273157285125
2.250552152636801,1.6157086979400113,24.115279657158098,6.410953868850605,7.6809707834542715,33.20641683601191,14.486814906070373
9.423846160949436,26.752963639191027,18.65555118334378,8.38091946176875,31.84472219038147,37.980956946421486,11.143197710767279
34.497931197972505,5.55384076908311,12.98356925383793,36.83191583100965,7.359854333723695,7.900668771922723,1.745146351540302
21.859890219913073,-1.5683358001916128,21.529637337858638,22.975064372070353,24.217507929992188,22.964705113070462,31.18431543354194
20.914824229270188,20.293259162426487,12.878667534800238,20.018316302882745,12.121330066418631,38.141543397075296,33.338033762229685
32.876824787518096,35.98963194438209,37.12349098480139,1.6690985786070103,36.60816536178459,33.87103456041593,9.131453575833213
25.509882863389905,32.019158301417946,33.87561092052014,23.68655015857543,15.162041163189473,19.679202902790884,11.525679909415077
11.351307819414767,34.9944546180498,34.75681739105426,11.825871842615562,38.336979400790966,36.15393098752097,40.83478882056515
38.30251109169644,36.529590720430775,37.50054566461245,22.692754001140955,13.349769713385836,19.08524683354765,14.44334255299916
7.257887102184909,2.534380071895762,5.058120979865076,36.52433655989146,39.1950385538971,10.087943017852192,39.462383773046284
9.444313687631318,28.774171517695873,37.037539206019346,37.68403597154711,23.065928121744378,0.19696151775295145,22.817721636000552
1.7506097534537186,28.329445923427734,1.2800457760897384,22.07726718259585,18.36012793316143,34.450518446502244,30.333310471176574
37.540773860136376,11.078742533909994,4.320008406899951,25.55048985056374,20.93331406583095,24.838088177491926,29.836841728776992
5.613041439878186,14.348460443966225,34.50394843159672,18.344554369199184,28.784934987708233,10.923154827368021,12.495861049858993
10.180945692325045,7.635698024413393,5.9359721608832645,2.1429620716703086,5.636673369596916,30.27742769506284,7.787085237764024
34.87742065598819,39.48553732019211,12.345695356737805,14.049767494802262,9.612858696658835,5.310596688016122,14.999902803291976
7.639851667845859,36.393268687398134,17.781814897637386,21.88351517828053,0.7983909169778229,2.492506956031975,16.927477128223995
16.18217742002843,31.357530774024326,7.758484243557787,33.58886385224434,26.198541844045835,13.102690922569241,14.853664949412455
30.942026395970778,29.156561433735103,4.908070994457915,5.408960755384574,4.3911538191751385,5.629067993082374,31.442123604268467
5.263391704300392,13.926548459640841,25.683354696275334,12.506047097868866,23.70604721048757,41.89845587507555,22.248532656839632
5.704153085860284,31.911904073194446,22.30945799214968,28.30970750255081,31.225671669783818,6.314029412053532,9.780928614049348
28.689077359407502,0.30082147639689266,22.66023410132426,18.50845692513058,30.137800906382434,3.3720206004588356,25.47591804640798
37.93794221724942,7.991933880465417,19.206341923006796,0.7865983354270993,21.52232267909647,6.121213668646476,37.833429036336234
8.852560473458873,34.628429104284145,28.510815504565336,21.426876054770005,6.875152415846474,1.5946742799846232,8.283491152389075
37.14362535406503,36.777651098887304,4.946248958528136,3.155096556766703,36.60729383608185,16.818836741935222,22.202551012947293
3.6531288558347073,22.84341596722934,25.30318526445002,5.129718586446941,25.410186947920597,3.970592001074323,24.53962106270442
39.05932413819004,10.84604607159992,37.56595211645604,9.186936012347305,0.4601700204193845,7.385338123003529,35.967475838341606
14.177910034357119,7.945651320987567,24.247301539620484,10.484928470326249,17.742089432077286,34.865104560087865,3.049529463370727
7.142119857276373,4.939833139683651,-1.646054494826009,2.110259796142703,-1.9248636142903939,3.697293842078321,20.23844665965886
35.47256037110857,13.603957810283354,-0.6886280573953429,12.586126712422862,22.220266449306994,2.134813820369815,11.834109542774916
27.819540191251825,30.92436217074077,23.22545261983262,19.34697566219844,0.677788692852617,10.430261652400558,11.54329265988181
15.891417804826142,14.743389855224885,20.322324610684888,26.69269539810149,19.280540303661436,9.458250673219492,23.655165829800286
37.12738386157956,35.51483479761451,2.915753144339771,0.7042432792243198,17.125102749714394,28.854817036829402,15.469653528295648
33.75999729175449,15.074048550482555,31.313363169268253,10.4107225617255,16.574009274443696,2.9776617336176106,37.557613458768
29.177616991580756,27.075259547193443,20.207457376298862,24.356517083009532,10.270981149421868,25.177626607800196,2.0262959092053854
13.135092908186483,0.4793041570753924,34.96379802154568,34.67455671750002,24.564813785361885,16.638851433205332,27.794773785337696
13.87135052983517,13.593570236648107,22.56861402389996,22.77022706057079,30.985061676509396,15.84268761142336,26.783465917032306
19.936792793797927,25.238315424255894,37.96697485624778,5.878877642885362,36.42603282799331,19.980626085123163,7.0082248475195055
28.870267262094334,25.222864937493487,15.562726460585916,21.908828941113164,2.9933718989085745,29.315540915299657,33.20670182454116
17.771781243791853,0.11135153928927766,3.6632152371783415,32.02577351018168,29.92094059081876,14.57451814672351,18.217582949067115
1.5516948396259083,33.111892138262355,36.03696309751856,38.31945739493931,30.569666749568785,32.993353682757935,15.347535707545733
2.5149967876229353,35.539768821585895,3.8975621033054133,31.36729559612972,23.269462004484037,27.473759261237053,8.212606082000745
38.02293976420166,22.00931711344832,36.399602882528036,14.777082494719124,32.730555969682655,2.4867348168032155,3.521612732159296
12.42902419342633,37.99597265416862,29.177900787039604,22.69670456532468,36.4958379037635,7.624702515063956,12.383060875830044
11.742201440577809,20.618044744950936,11.567736032897606,34.46780807497504,38.71215063901627,18.247674127977287,12.82776812108717
3.0118539287099804,24.70820332068798,29.925362477560796,23.096508811874692,1.831138515524236,17.339907400019975,34.61995318068789
1.3231597921453515,25.24615385331992,34.45190116443267,6.256753652042761,37.70564719281021,22.592159930426877,17.589761165506868
30.502214286963586,35.94090135120262,15.103729468285417,10.604107698825752,30.39215661383549,11.146626854516215,6.928740669970925
2.9052924096478527,10.267990798608722,2.2947996030767914,37.145353290079974,17.062299324659836,30.731505462356647,10.740415892686656
24.123792525319356,12.534967158655707,17.332137322163614,3.7339185404431916,38.6308094725067,16.37232539372271,35.76337171046173
23.122588022405193,0.8000591684341967,17.767741721187463,27.848339945878312,31.421034474748804,2.8065423866779184,5.905668366075155
35.2381687191292,22.921422490130883,23.109287211349763,14.044690807472737,4.637028335672199,29.457294710784875,17.985119489836404
-0.03325617882635912,4.582467996091625,20.516688744875754,25.076817566395036,9.797433120865504,16.28274900432724,28.66681255220762
6.063376951889513,35.08330717439766,21.522079411874262,11.340918553245412,11.004310755280667,36.04116998016762,37.456590443800906
38.69364490929547,38.154379555098004,21.73362140674057,22.988341844278676,33.065681746182754,8.887584643705473,30.766258777966275
18.253108336038053,34.49853556069621,12.483026791629998,36.24650737964269,33.924898257658306,1.7601218921453738,30.590166847104328
26.746606964899712,-1.1087614503421297,1.4311988683190466,6.617639406463686,16.00232098632883,3.655892336443561,9.75303634161387
22.30323073765816,30.63858468085075,24.346062181629748,22.328466547724698,34.90721919083949,38.09085310039296,24.687599323671236
38.99963135205424,13.68120332990799,30.287431117973345,21.19804725915908,1.4955764900751096,38.66454787822987,38.40482371611213
34.50921749293246,2.7360050391378614,33.11778304491022,15.100262161591962,30.06550387848574,21.644671491852588,2.813357257390832
36.852365385510204,4.6493126112240555,30.443579253542534,3.0074269890979464,23.558713910060046,4.464252121390878,18.44479721472163
30.23412041927595,24.25967454959595,30.332997451812464,26.27703691423825,39.04043913421832,21.91761106602673,30.485414318362654
3.441185722759581,26.04393674592669,3.0723953863514764,19.666111036224418,26.01214792679766,18.33877339331254,3.6240460708726108
31.91271071410162,37.73803548292495,13.425044479843448,13.944618117520998,11.870788961783989,3.6953971952215947,15.943860902239974
7.970984886517042,4.912835067802575,37.12777820023963,5.518383417502607,28.51814557113559,34.11613951419734,29.639496766627904
32.359381735254786,25.553787543235792,36.14214215343316,27.781683646365313,24.732771947864038,18.775602177079946,9.020817585796713
26.770923140661896,10.133386696180771,16.312897307778012,27.672574401542107,0.45731083982043874,23.755859505465626,8.774306273308309
32.44620813541378,3.3974588568659647,16.559477295209675,11.909856878550828,6.587882692061833,39.394603094954654,21.557965011978983
30.544716921188275,4.082172600025017,40.74869586900818,29.826757042146987,28.15704062286264,25.161832157373723,39.57459404574887
17.20369563028328,16.534082959788805,9.107597408197499,12.532237086621688,15.305217444530179,36.85191790086404,22.27447932620917
16.682883137221793,3.255142664885473,5.666235714888916,8.928098050737859,28.16403588507673,22.076579854020693,16.835727893495296
7.502568601017231,40.87237557798234,34.27350141043979,25.322988937919266,21.174063755796812,40.4067068745955,28.24794396264599
9.133125638806865,35.458370099962494,4.357877046711338,20.958591774559267,29.583622706648914,13.033886720845556,19.06827267366486
20.06212127700536,31.998060203428516,11.46135248021949,20.53691497685115,22.83324330026251,39.00744538865769,0.36971980459387943
36.60448821367109,15.027668720839973,39.52738651555923,2.049590308996829,25.86865611401543,12.60136465777625,5.598156167514262
1.1092191015895998,17.381043703620698,0.19616068214549598,15.32701334157252,3.3484712607617735,13.211147287759601,25.20978960390485
26.4715454865168,10.5114747245194,-0.1949536917081296,17.78883941427636,16.10963191008183,14.757452449577372,8.827348864205371
3.585085906832023,36.022166710167234,31.70813782137378,-0.6525053272328805,9.454883339127651,13.08191670271448,-0.2250731270736681
32.046620559043724,28.992507865960203,32.262818764959775,33.94926988219629,4.474643485602833,1.5910835721978986,15.081572133564414
15.66136479568405,36.18628980970726,22.33499309650104,5.827031879141662,10.713705777524714,2.820788614911412,18.2120991806603
25.49020549136296,18.40884316982672,29.0363770326728,4.14135929536646,12.514628174482342,25.185040829863606,4.760885581064628
25.02126092708639,36.68575565545964,29.488598044758483,8.984356424950235,34.3652019285251,0.08547255360629635,34.50731890195525
7.966374305542931,12.14619159520128,13.2751856584257,21.7105377028904,22.91043332613123,24.402956471636664,25.7787567058678
29.792021408707505,10.860424395425241,25.04536241233865,24.31142223824322,39.872070835145614,37.3959890591207,24.790182951039945
28.186987427887683,26.894802290279117,0.8876097734154258,9.644351032621486,19.044595654298075,13.171488557581226,20.274892978545545
26.94492099920351,24.698948822497517,11.676535745746605,10.00272040342449,15.080199185003817,6.193531001974418,9.524245103956012
14.502884054104547,13.51089506091562,21.99770859594214,1.5442647482980367,29.222374240671336,30.371690584354923,2.923645391242926
12.986957297720902,35.09825407478161,8.022574847017752,11.516874736232747,7.2059088012162364,2.5369737895753808,34.70235373579219
0.9234734706015765,11.711637606977732,14.036551720127909,15.677437911021906,31.321214966480674,11.793196441320166,37.952071791066274
40.29813429324578,8.522397428737717,21.221076533824867,20.786876032853357,18.280488539679663,16.187184605476816,10.30801864959439
37.97220346566442,37.56427070250978,27.89097374260286,13.38260953329498,5.585334629611873,39.5770771625324,37.966778698213595
9.90029869753464,9.816878009785336,38.688898518215616,37.45921199447194,32.6426269671537,2.7713464826519303,21.94034819573433
24.41398619278427,-0.816571634678404,37.008168352691676,26.09607606036565,15.574117252315153,38.62671156657967,29.20110911126424
31.346597524302858,11.439485161887934,37.65411248472364,17.82816441112866,31.00733242493031,20.9680747261486,37.41711108303618
11.918267656802845,7.337841811527662,7.7262984851446745,18.909813304948333,10.948103906597707,24.321988127934244,3.972355297727904
25.602608341455955,2.3700911839655916,39.509202961221476,10.684939522552023,21.807647241383535,22.898793149053873,3.4958490423990876
21.780742447312043,9.082397096160713,18.83362189515617,9.550502281672308,14.424367100756058,34.417348036650814,10.850086812577745
7.772310262301363,-0.11678757826207875,5.116372602295081,30.43542565518638,23.405824335548527,4.691134601822542,-0.5125038705953201
7.789668042454515,20.046797753182883,35.75933855759091,-1.5780409084513476,33.371920946148876,8.273174290901839,-0.926942379253572
21.541321071870662,37.0947851744947,11.498260687274756,32.97104689574336,17.675281603595813,18.947732266507522,16.81137345285962
10.220035597971684,33.055323686839714,37.440036524048466,-0.4718996541118379,13.938816606916049,23.205207939465886,36.173149605983866
30.897287374764673,11.718059168994376,12.989736459609642,40.59367466385707,7.112125605798812,32.18574196785771,41.56811186697829
39.400621953096454,32.954980645028485,0.4754247693945271,1.2590007390772397,4.063079918009026,32.42984030943047,19.88101796656378
26.358608752525342,33.63757614797263,39.99493110591574,38.41009811848493,36.135022282377406,19.338425636094854,32.38190423554778
32.63733269576389,16.232793798427732,8.02246123249329,15.460793368538507,25.628115908670008,17.785081346161512,33.493765279530905
24.76056704254622,3.84150593432426,39.126932548608785,25.83622453916196,21.713290898489902,26.541356132205898,36.019696074692895
11.186423719438862,20.925843582096842,5.41804002751637,39.703374294303785,21.831888390818932,34.351949777486126,2.6947170997205285
39.461043134877606,20.913249781702387,1.4768659045522896,9.191106916712664,0.6073079866038893,30.28001622106847,18.785764902943342
21.625344851654408,1.9073183213816824,5.975704074899802,5.857934330420941,29.511894984132148,19.59284922339731,37.150672958200865
38.439096649809514,9.519802357229421,26.068787800039473,3.4200731015132986,30.353676194362084,0.7371978809566321,36.18341988870276
37.29970986593449,30.199921056384035,1.2313027051255803,14.773006387055176,28.28873530152366,8.380710265320054,18.018850744130102
26.709874532903356,19.609528560180415,25.61401252735966,12.365751741478451,5.760757761508434,13.485165518636613,4.53197781014194
26.178599946596382,36.496756752672965,3.1265956087690485,9.217886971633286,5.909161710257828,3.2860615537576523,23.58845224614744
31.744934749790403,17.059379164826908,22.53210893262912,12.461983875597289,17.733836000281595,9.273711214267708,19.63279671214762
22.78352387750219,11.1674348863144,18.725943413781756,22.56728392695429,34.79447984011728,9.529786794669548,8.01264421558686
15.809384945243716,36.28883571964044,36.59788686475331,22.570051024769246,23.109727659686143,5.5066739450908635,33.365257931907514
23.779091905414653,26.93103004885496,24.938082819173285,33.05248173771891,3.984016580151966,13.81051973563443,17.909035880136763
34.007814394550316,10.60392143501531,29.972018025509303,28.914455965962915,22.133142764671497,7.669656859153948,11.798252619647835
0.8861962324749093,34.84271945349855,4.374047353438644,15.906008599652056,3.4880686320571375,34.05000114802601,27.994418404284954
11.544449166048462,17.353613193002655,39.65178170376919,20.432124393441228,21.65740776709975,21.198872364525194,24.366377314510324
4.521637557313714,34.23564893852433,33.771361199018514,0.7684258225166615,24.172842949916824,33.66153362194022,32.705470247829076
31.47544360884042,17.335850627968657,30.061939560514073,23.732609435485717,26.651836466270176,11.657036127450692,17.68998093528911
11.275010068813225,18.79334121536097,36.35417294174638,3.2345537941398548,15.337057625257383,29.00472052659468,3.6168534834842023
14.530045755122966,10.001803921736617,26.80427076490581,16.323270830387703,6.687535542997171,37.159827275066526,10.362212100941608
16.97438605513925,22.95105950345925,31.807171291317896,38.26128899639662,11.103244134966227,38.88137151929333,9.491749811548159
30.56956884371587,7.361117787880269,23.935053545541244,37.98984164925857,3.863600167520748,34.306242744788015,25.3242505509549
22.000962911057545,22.62102191117603,7.592264056209573,20.83798929891318,37.71342182065027,18.13187600625751,29.61064339599785
24.737536671945563,14.351973509649007,23.243781111918825,18.85386084456138,10.849125904932942,24.42786049883257,4.026347989558998
19.121414575910574,36.42439323622897,8.828849794064094,0.7396561937839715,15.453481038458639,0.04499158325254571,20.341706647293446
0.12245220970738036,33.203963731479476,36.56893878259932,24.287827929823568,0.3200476308879878,4.040973150878838,5.071543413574789
34.138612131997355,20.57637273136401,39.25049639633155,2.0447865043804043,32.124057355212216,7.492985103710283,14.69280836012335
1.3966822161921577,21.5710204770438,2.3586220426449778,36.78520351250912,34.83009955447066,16.43630056427233,1.9573020079362191
10.647446551824677,22.778901365293297,17.290732703462844,29.527413842346,4.601544279140241,17.331967232385594,29.941292761994344
19.65256415944928,30.16737725709158,3.299593969887884,32.39743034178268,31.516848594323285,13.291159417581712,30.422787874268746
5.650035441703421,24.69470795598881,19.977369539740096,22.68682835230465,18.67000279662679,17.468065594109543,3.979334123119554
32.56981947839588,7.715580165332222,19.28051353723428,10.539805738126292,12.217336844713806,18.409683150559868,35.06023963721537
9.676119421632066,32.70037541099866,23.427757286609317,29.483894035530465,2.8449988626683043,7.798263874147029,23.063289055777783
35.54715417208842,27.4661523751507,24.06921368431456,31.549109826151064,28.850906488422208,7.875222782739854,20.49332675976471
24.524186060292706,14.450049148205002,-0.3798465542876255,16.06727612570518,10.628038877360014,3.163295809117904,13.280380301629323
25.475596175921574,6.620204826079285,39.66181994724987,15.31930790758924,12.726913849941697,6.777172085113567,1.933088343594604
22.851880282582677,11.227746726645508,19.922175900006003,18.237487625116405,8.82791061703402,30.560556814097247,9.46743932003586
9.526983360425024,35.2076897266644,11.07416540665097,28.303999176984387,28.830575410971637,36.56082234382859,12.249197078678776
6.99681718027481,17.59367484101852,31.849976981721493,10.953425682682765,11.604421533868775,11.90304725822596,37.50867728706291
14.379395111208888,10.106232220705786,36.9268394683283,22.682002175571597,4.189920807738773,20.181893767097094,17.846158150867875
18.832025403726913,4.777193107958466,32.18093145472051,31.61334370370316,24.865164490796147,14.423400675399082,23.629000911370017
16.76883398826873,31.644224538383334,25.376311565453033,15.39437437609726,16.627616992809635,6.452407061258066,33.1668366540715
0.8989741354882996,20.847421587758433,8.099509564734067,30.505053972139255,10.591367858819662,16.89902835748559,9.160392625413785
30.214012267211103,32.19603551046433,13.316774976523032,4.256589589617412,26.38660166357691,14.234216917591034,12.946341183046675
10.804640978859048,6.138001814806249,32.59691520420245,12.344690444303506,21.41741683552389,19.332757540373745,37.29029857040846
6.912860488537885,5.4437488115602415,28.41338178833611,15.233531716532381,27.095554399774755,4.141389523219795,24.359362376578567
1.1974591394319924,3.073718844277348,35.76723861549322,16.374879777945775,5.077224672457325,20.213276545652885,8.915061948207418
26.264361924850718,-1.2610169793046075,32.33747294851306,14.805895945665734,15.128211884071062,23.915028170620268,27.804053505613766
18.7892694609736,12.133072123058097,18.398710984225183,0.9200220238053702,34.46531876462819,29.55037955431539,23.0158832137261
33.74892602791551,6.095863955022066,18.924113568603463,19.5366968714674,24.817635337213076,4.775687302617805,24.80740540247119
30.792646182189713,22.214836226287854,35.58693164582752,14.403948664497966,12.472423569463789,12.817032019618456,34.55660530820285
33.452817420671025,4.97587070992899,2.820632635329244,-1.876121741045659,5.359360617435259,2.4571170068975343,31.579228378557584
13.31485332649468,24.426852215621192,28.113692922912403,1.887999716957848,37.97523115750303,4.041020507273442,6.204761500868019
22.352232995609157,0.9022996525685496,16.219327835584593,10.885144966627673,16.353838186602278,17.87795716349123,16.982884725142533
11.798736280085425,36.91913447860347,31.002622116534997,29.131328407072278,6.045785056640141,38.161787853616154,9.50864696409062
26.28460537990689,31.773040351323452,5.227753732257904,5.296854515047777,3.323993666920812,27.63720429488486,7.790005663662884
19.035191792207243,13.68822387699804,2.9419668050569747,26.21161071906447,38.98048074150003,10.440082505379879,22.521288459041532
34.79118249980902,19.821604456746055,34.97797763024931,15.065561156695411,4.7144476038871,3.3339233298920967,18.146595279756756
6.5456625941225655,14.150305440965013,19.549868101083177,23.262123635372003,25.156068282663373,35.10966350127528,28.08401347524673
34.14391927638537,19.479241020310134,36.57166086833689,38.552321839969615,5.6412407847658645,13.581865202338358,6.502691875767493
4.778700046083744,30.364370219965252,17.06807405933653,5.42211029693711,6.240159067210729,30.16060136419403,27.33325474496452
3.7421610593388523,26.74419503575513,34.40513808116519,5.643572662353526,14.419924494517252,17.139958625011936,16.11383747036774
37.55605080152866,28.339109182573452,37.7225296887544,8.40052211939192,33.21845753135852,5.782930979421383,30.714429283454407
31.155345619705596,11.18058176871935,18.122208076993683,2.1852747213483266,37.154979886914155,38.68999542670526,14.130155957831088
27.22955810168514,1.96984355367064,28.592968385456036,21.908092588546168,32.486156557014326,7.2030899877181715,38.356568672039785
27.028027360715985,9.59668129419519,24.856241256554068,17.7812382091425,13.044938286552263,19.618431961351643,35.74636276668779
32.072692420582484,31.961061703596116,22.708076560214806,3.8872756772380797,29.499111075551177,9.524891881767209,36.78477611507184
1.4029945188136277,22.247258292269773,12.579577775765918,3.7864909426398534,27.692282297421414,33.50302050775615,29.63946886146709
34.167867822501734,14.767798570697936,18.742978440016106,1.7070695190278156,0.18715679836949717,14.43969194781391,18.767684842447412
29.045237187862934,12.894143988996799,9.642809427262446,11.918336426548052,33.33845308627031,7.864971344862051,24.644752193288895
14.692194551861776,12.400775316506213,24.188333781338276,5.73751613487923,1.2531417584561992,36.67366236634427,37.475629654300974
10.513869020451352,34.6961332406216,29.537891043353127,3.36087382835016,22.58796091531965,17.176726073059527,30.771717578771316
35.63325562024498,4.270142404194963,1.7231919841644292,6.966750974541831,6.106924629738135,32.57699040566958,39.65913656158126
29.509891851969584,11.503708041655969,21.821910269166533,16.995207637411664,33.64879051172587,3.2035013169042426,29.69836682336844
9.011625755588575,32.8849343602691,36.39462566918819,40.025844180324825,20.30198123607922,21.941520852199886,10.72390325148667
29.500192996146406,23.77170515529225,31.557008024331903,11.158921575801086,4.782811309334414,38.46977296318527,37.50469378767521
